dataset,layer_id,num_tokens,min_entropy,mean_entropy,diversity_ratio,fragmentation_ratio,min_entropy_l2,mean_l2
code_debug,0,8576,0.6914,3.2031,0.6716,0.6676,151.0000,17.8750
code_debug,1,8576,0.6836,3.9219,0.7087,0.6752,9.4375,8.4375
code_debug,2,8576,0.0437,1.1094,0.5834,0.7154,13.4375,10.2500
code_debug,3,8576,0.0119,1.5625,0.6292,0.6541,9.6250,9.0000
code_debug,4,8576,0.0000,0.2930,0.5742,0.6535,23.2500,21.1250
code_debug,5,8576,0.0000,0.6133,0.5834,0.6451,26.5000,19.5000
code_debug,6,8576,0.0000,0.4824,0.5776,0.6266,20.7500,19.5000
code_debug,7,8576,0.0013,0.7305,0.5977,0.5985,16.1250,16.1250
code_debug,8,8576,0.0000,0.4395,0.5525,0.6672,22.3750,21.8750
code_debug,9,8576,0.0042,0.4980,0.5926,0.6455,15.0625,15.8750
code_debug,10,8576,0.0000,0.3945,0.5335,0.6271,18.0000,22.3750
code_debug,11,8576,0.0000,0.6094,0.4328,0.6770,21.6250,22.8750
code_debug,12,8576,0.0000,0.2754,0.5619,0.6609,18.7500,18.7500
code_debug,13,8576,0.0000,0.2578,0.6049,0.5895,24.6250,16.7500
code_debug,14,8576,0.0000,0.2520,0.6217,0.5880,21.0000,18.0000
code_debug,15,8576,0.0000,0.3262,0.5968,0.6335,24.7500,19.5000
code_debug,16,8576,0.0000,0.2539,0.5435,0.5205,17.6250,15.8125
code_debug,17,8576,0.0000,0.1777,0.5639,0.5512,17.1250,16.7500
code_debug,18,8576,0.0000,0.1943,0.5611,0.5957,16.7500,19.0000
code_debug,19,8576,0.0000,0.3105,0.5918,0.5347,19.3750,19.6250
code_debug,20,8576,0.0000,0.1245,0.4936,0.6246,17.0000,17.0000
code_debug,21,8576,0.0001,0.3340,0.5873,0.5368,25.8750,17.5000
code_debug,22,8576,0.0000,0.3906,0.6479,0.5668,15.6250,16.0000
code_debug,23,8576,0.0000,0.2139,0.6521,0.5819,16.2500,16.6250
code_debug,24,8576,0.0000,0.4102,0.5767,0.6313,27.3750,17.5000
code_debug,25,8576,0.0000,0.5352,0.6217,0.6284,19.5000,16.7500
code_debug,26,8576,0.0000,0.3359,0.6585,0.6186,14.3125,16.5000
code_debug,27,8576,-0.0000,0.8047,0.6735,0.5808,151.0000,25.5000
code_debug,0,50048,1.0391,4.9062,0.8382,0.8968,7.0000,18.1250
code_debug,1,50048,0.8086,5.4375,0.8181,0.9045,14.1875,8.3750
code_debug,2,50048,0.0014,1.6484,0.7274,0.8826,14.1250,10.4375
code_debug,3,50048,0.0014,2.2344,0.8072,0.8707,11.1875,9.1875
code_debug,4,50048,0.0000,0.6602,0.7081,0.8660,27.1250,21.6250
code_debug,5,50048,0.0000,0.6680,0.7372,0.8732,23.3750,20.3750
code_debug,6,50048,0.0001,0.7812,0.7068,0.8804,32.2500,20.1250
code_debug,7,50048,0.0019,0.7969,0.7324,0.8568,18.7500,17.6250
code_debug,8,50048,0.0005,0.5312,0.6685,0.8790,27.8750,23.3750
code_debug,9,50048,0.0000,0.4824,0.7137,0.8776,18.3750,18.2500
code_debug,10,50048,0.0018,0.6953,0.6632,0.8401,18.7500,24.0000
code_debug,11,50048,0.0000,0.5664,0.5742,0.8644,24.2500,24.6250
code_debug,12,50048,0.0000,0.2451,0.7104,0.8653,22.5000,21.2500
code_debug,13,50048,0.0000,0.2676,0.7285,0.8598,22.3750,18.7500
code_debug,14,50048,0.0000,0.2041,0.7093,0.8108,22.0000,20.1250
code_debug,15,50048,0.0000,0.3184,0.7280,0.8693,25.6250,21.0000
code_debug,16,50048,-0.0000,0.2031,0.6571,0.7002,19.2500,17.8750
code_debug,17,50048,0.0000,0.1543,0.6867,0.7594,19.2500,18.8750
code_debug,18,50048,0.0000,0.1475,0.7098,0.8282,17.8750,20.7500
code_debug,19,50048,0.0000,0.3672,0.7363,0.7863,19.7500,21.6250
code_debug,20,50048,0.0000,0.1748,0.6417,0.8235,21.3750,19.2500
code_debug,21,50048,0.0000,0.4668,0.7062,0.7503,26.1250,19.5000
code_debug,22,50048,0.0000,0.4648,0.7422,0.7846,21.8750,18.3750
code_debug,23,50048,0.0001,0.3281,0.8036,0.8097,17.2500,19.0000
code_debug,24,50048,0.0297,0.5703,0.7098,0.8475,17.6250,19.6250
code_debug,25,50048,0.0000,0.4355,0.7804,0.8831,21.1250,18.8750
code_debug,26,50048,0.0000,0.3477,0.8530,0.8535,20.1250,18.7500
code_debug,27,50048,-0.0000,0.8828,0.8217,0.8132,138.0000,25.7500
code_debug,0,8576,0.0000,2.9531,0.6395,0.6990,48.7500,17.6250
code_debug,1,8576,0.0420,3.8594,0.6657,0.6538,10.6875,8.5000
code_debug,2,8576,0.0106,0.7031,0.5887,0.7062,9.2500,10.2500
code_debug,3,8576,0.1289,1.2188,0.6099,0.6734,9.0000,9.0000
code_debug,4,8576,0.0000,0.3438,0.5706,0.6450,12.5625,21.3750
code_debug,5,8576,0.0002,0.5117,0.5932,0.6656,14.3125,19.6250
code_debug,6,8576,0.0000,0.5820,0.5728,0.6571,13.8125,19.7500
code_debug,7,8576,0.0023,0.6172,0.6097,0.6531,15.0000,16.6250
code_debug,8,8576,0.0000,0.4082,0.5410,0.6844,22.2500,22.2500
code_debug,9,8576,0.0000,0.6406,0.5901,0.6402,18.3750,16.7500
code_debug,10,8576,0.0001,0.3965,0.5287,0.6617,25.3750,23.1250
code_debug,11,8576,0.0000,0.4473,0.4403,0.6888,20.5000,23.5000
code_debug,12,8576,0.0000,0.3984,0.5633,0.6360,21.8750,19.6250
code_debug,13,8576,0.0014,0.3555,0.5770,0.5991,16.2500,17.5000
code_debug,14,8576,0.0000,0.2344,0.6046,0.5856,17.7500,19.2500
code_debug,15,8576,0.0000,0.3223,0.5725,0.6462,27.8750,20.2500
code_debug,16,8576,0.0000,0.3906,0.5449,0.5131,17.2500,16.7500
code_debug,17,8576,0.0000,0.2578,0.5497,0.5832,15.3750,17.7500
code_debug,18,8576,0.0000,0.3223,0.5287,0.6264,21.3750,19.8750
code_debug,19,8576,0.0000,0.2852,0.5862,0.5731,15.1250,20.3750
code_debug,20,8576,0.0000,0.4609,0.5022,0.6289,16.3750,18.1250
code_debug,21,8576,0.0000,0.3574,0.5926,0.5556,21.5000,18.3750
code_debug,22,8576,0.0000,0.1875,0.5876,0.5665,16.8750,17.0000
code_debug,23,8576,0.0000,0.3125,0.6214,0.5644,20.7500,17.5000
code_debug,24,8576,0.0000,0.4668,0.5594,0.6504,23.2500,18.5000
code_debug,25,8576,0.0000,0.3008,0.6191,0.6327,20.5000,17.6250
code_debug,26,8576,0.0000,0.2812,0.6669,0.5941,15.8125,17.2500
code_debug,27,8576,-0.0000,0.8203,0.6445,0.6104,134.0000,23.3750
code_debug,0,50048,0.0000,3.7969,0.8281,0.9255,150.0000,17.6250
code_debug,1,50048,0.6523,5.0938,0.7885,0.8892,9.1250,8.5625
code_debug,2,50048,0.0417,1.2891,0.7179,0.9091,9.3750,10.4375
code_debug,3,50048,0.0640,1.7500,0.7712,0.9001,14.6875,9.1250
code_debug,4,50048,0.0000,0.4844,0.7003,0.8566,19.3750,21.5000
code_debug,5,50048,0.0007,0.6055,0.7277,0.8800,17.6250,19.7500
code_debug,6,50048,0.0000,1.0391,0.6780,0.8840,14.1250,19.8750
code_debug,7,50048,0.0000,0.5547,0.7665,0.8711,18.7500,16.8750
code_debug,8,50048,0.0003,0.7422,0.6574,0.8879,25.2500,22.6250
code_debug,9,50048,0.0000,0.7266,0.6819,0.8760,18.8750,17.2500
code_debug,10,50048,0.0005,0.5742,0.6194,0.8649,23.3750,23.6250
code_debug,11,50048,0.0005,0.5898,0.5318,0.8683,30.8750,23.8750
code_debug,12,50048,0.0000,0.6094,0.6786,0.8664,27.3750,19.6250
code_debug,13,50048,0.0000,0.6016,0.7154,0.8284,21.8750,17.2500
code_debug,14,50048,0.0000,0.3340,0.7363,0.8174,17.2500,18.7500
code_debug,15,50048,0.0001,0.5039,0.7042,0.8621,21.8750,20.0000
code_debug,16,50048,0.0000,0.4766,0.6710,0.7351,19.5000,16.3750
code_debug,17,50048,0.0000,0.3516,0.6808,0.7885,20.2500,17.5000
code_debug,18,50048,0.0000,0.7070,0.7065,0.8116,18.6250,19.3750
code_debug,19,50048,0.0000,0.4219,0.7514,0.8073,109.5000,19.7500
code_debug,20,50048,0.0000,0.6367,0.6214,0.8325,17.5000,17.6250
code_debug,21,50048,0.0000,0.2373,0.7400,0.7832,16.3750,18.0000
code_debug,22,50048,0.0000,0.3906,0.7478,0.7799,17.6250,17.0000
code_debug,23,50048,0.0000,0.4941,0.7838,0.8152,15.6875,17.6250
code_debug,24,50048,0.0000,0.6445,0.7199,0.8667,24.0000,18.5000
code_debug,25,50048,0.0000,0.4434,0.7796,0.8640,19.1250,17.7500
code_debug,26,50048,0.0000,0.5000,0.8312,0.8483,17.5000,17.5000
code_debug,27,50048,0.0000,0.7422,0.8758,0.8334,133.0000,23.6250
code_debug,0,100224,0.0000,4.2500,0.8245,0.9499,150.0000,17.6250
code_debug,1,100224,0.9727,5.6562,0.8206,0.9327,9.1250,8.5000
code_debug,2,100224,0.0481,1.5078,0.7693,0.9336,9.9375,10.6875
code_debug,3,100224,0.1592,1.9609,0.8158,0.9367,14.7500,9.3125
code_debug,4,100224,0.0000,0.3652,0.7321,0.8994,20.0000,21.8750
code_debug,5,100224,0.0000,0.6953,0.7439,0.9351,29.3750,20.5000
code_debug,6,100224,0.0002,1.3672,0.6794,0.9376,30.0000,20.2500
code_debug,7,100224,0.0000,0.6445,0.7902,0.9244,19.3750,17.5000
code_debug,8,100224,0.0000,0.4277,0.6805,0.9340,23.8750,23.5000
code_debug,9,100224,0.0000,0.5938,0.6961,0.9090,20.3750,18.3750
code_debug,10,100224,0.0011,0.5781,0.6562,0.9175,25.2500,24.3750
code_debug,11,100224,0.0000,0.2695,0.5834,0.9158,27.2500,24.7500
code_debug,12,100224,0.0001,0.4492,0.7084,0.9145,23.2500,21.0000
code_debug,13,100224,0.0012,0.6719,0.7472,0.8820,18.3750,18.7500
code_debug,14,100224,0.0000,0.4336,0.7553,0.8803,22.1250,19.8750
code_debug,15,100224,0.0000,0.5000,0.7068,0.8942,30.2500,20.6250
code_debug,16,100224,0.0000,0.4785,0.6911,0.8131,15.8750,16.8750
code_debug,17,100224,0.0000,0.3984,0.7132,0.8588,17.7500,17.8750
code_debug,18,100224,0.0000,0.6055,0.7598,0.8836,20.0000,20.3750
code_debug,19,100224,0.0000,0.4316,0.7573,0.8611,113.0000,21.1250
code_debug,20,100224,0.0000,0.4316,0.6682,0.8852,19.5000,19.0000
code_debug,21,100224,0.0000,0.2832,0.7564,0.8429,19.2500,19.0000
code_debug,22,100224,0.0000,0.4199,0.7938,0.8534,18.1250,17.7500
code_debug,23,100224,0.0000,0.3848,0.8231,0.8868,21.6250,18.5000
code_debug,24,100224,0.0000,0.5156,0.7645,0.9044,27.3750,19.2500
code_debug,25,100224,0.0000,0.4023,0.8175,0.9201,16.7500,18.2500
code_debug,26,100224,0.0000,0.4062,0.8619,0.8951,18.0000,18.0000
code_debug,27,100224,0.0000,0.7305,0.9046,0.9007,22.2500,26.0000
code_debug,0,8576,0.0046,3.2812,0.5859,0.6938,9.3750,17.6250
code_debug,1,8576,0.4668,4.1875,0.6487,0.6103,9.5000,8.5625
code_debug,2,8576,0.0352,1.4609,0.5753,0.7289,8.6250,10.0625
code_debug,3,8576,0.0090,1.7031,0.5631,0.6957,11.0000,8.8750
code_debug,4,8576,0.0000,0.4297,0.5469,0.6107,26.3750,21.1250
code_debug,5,8576,0.0000,0.4023,0.5176,0.6372,19.6250,19.3750
code_debug,6,8576,0.0000,0.6445,0.5059,0.5174,13.3750,19.3750
code_debug,7,8576,0.0007,1.1641,0.5438,0.6075,15.8750,16.0000
code_debug,8,8576,0.0000,0.4375,0.4905,0.6507,21.2500,21.5000
code_debug,9,8576,0.0003,0.4980,0.5391,0.5756,15.1875,15.8125
code_debug,10,8576,0.0000,0.3789,0.5368,0.6554,24.7500,22.2500
code_debug,11,8576,0.0000,0.6836,0.4556,0.7085,37.2500,22.8750
code_debug,12,8576,0.0000,0.4863,0.5452,0.6238,15.8750,19.0000
code_debug,13,8576,0.0000,0.4082,0.5656,0.6690,15.6875,16.8750
code_debug,14,8576,0.0000,0.2422,0.5882,0.5849,21.7500,18.1250
code_debug,15,8576,0.0000,0.7070,0.6071,0.6305,27.2500,19.3750
code_debug,16,8576,0.0003,0.3145,0.4584,0.5234,18.5000,15.8750
code_debug,17,8576,0.0000,0.2598,0.5572,0.5969,15.8125,16.8750
code_debug,18,8576,0.0000,0.3418,0.5315,0.6136,70.0000,19.1250
code_debug,19,8576,0.0000,0.4531,0.5530,0.5671,18.0000,19.8750
code_debug,20,8576,0.0000,0.4004,0.4816,0.6489,15.3125,17.3750
code_debug,21,8576,0.0000,0.3730,0.5667,0.5785,20.1250,17.6250
code_debug,22,8576,0.0000,0.4355,0.5703,0.5377,16.2500,16.5000
code_debug,23,8576,0.0000,0.3516,0.6546,0.5835,19.6250,17.0000
code_debug,24,8576,0.0000,0.5039,0.5045,0.5968,19.6250,18.0000
code_debug,25,8576,0.0005,0.6055,0.5700,0.6432,19.7500,17.1250
code_debug,26,8576,0.0000,0.4121,0.6113,0.5682,15.0625,16.7500
code_debug,27,8576,0.0000,0.3242,0.6331,0.5659,55.7500,24.8750
code_debug,0,50048,0.6914,4.6250,0.8599,0.9140,149.0000,17.6250
code_debug,1,50048,0.8516,5.2812,0.8189,0.8961,15.9375,8.5000
code_debug,2,50048,0.0042,1.6641,0.7148,0.9110,11.2500,10.5000
code_debug,3,50048,0.1211,2.0312,0.7681,0.8968,8.9375,9.3750
code_debug,4,50048,0.0000,0.6680,0.7450,0.8903,24.2500,21.7500
code_debug,5,50048,0.0000,0.4121,0.7249,0.8861,29.6250,20.3750
code_debug,6,50048,0.0002,0.7852,0.7288,0.8978,14.8750,20.1250
code_debug,7,50048,0.0000,1.0469,0.7857,0.8679,13.8750,17.6250
code_debug,8,50048,0.0000,0.5586,0.6995,0.8827,23.2500,23.1250
code_debug,9,50048,0.0000,0.6797,0.7070,0.8891,19.3750,17.7500
code_debug,10,50048,0.0000,0.5312,0.7065,0.8262,25.8750,23.7500
code_debug,11,50048,0.0000,0.6719,0.6203,0.9042,27.1250,24.3750
code_debug,12,50048,0.0000,0.5977,0.7182,0.8691,16.7500,20.7500
code_debug,13,50048,0.0000,0.7305,0.7592,0.8761,24.0000,18.7500
code_debug,14,50048,0.0000,0.4062,0.7467,0.8412,20.7500,20.2500
code_debug,15,50048,0.0000,0.5664,0.7324,0.8530,30.6250,20.8750
code_debug,16,50048,0.0000,0.4277,0.7104,0.7797,18.0000,18.0000
code_debug,17,50048,0.0000,0.3398,0.7090,0.8205,21.1250,19.0000
code_debug,18,50048,0.0000,0.5703,0.7299,0.8578,70.0000,20.8750
code_debug,19,50048,0.0000,0.4902,0.7631,0.8004,110.5000,21.5000
code_debug,20,50048,0.0000,0.4199,0.6482,0.8433,18.3750,19.3750
code_debug,21,50048,0.0002,0.4434,0.7704,0.8113,21.7500,19.2500
code_debug,22,50048,0.0010,0.4727,0.7812,0.8371,18.8750,18.6250
code_debug,23,50048,0.0000,0.5156,0.8189,0.8463,16.0000,19.1250
code_debug,24,50048,0.0002,0.6094,0.7218,0.8670,21.3750,19.3750
code_debug,25,50048,0.0000,0.5664,0.8298,0.8907,20.3750,18.8750
code_debug,26,50048,0.0000,0.4648,0.8717,0.8556,20.0000,19.0000
code_debug,27,50048,-0.0000,0.7578,0.8836,0.8456,137.0000,25.1250
code_debug,0,100224,0.4023,4.9688,0.8845,0.9420,16.0000,17.7500
code_debug,1,100224,0.6328,5.7812,0.8438,0.9401,14.5000,8.4375
code_debug,2,100224,0.0121,2.0469,0.7726,0.9382,11.3125,10.5625
code_debug,3,100224,0.3066,2.4375,0.8114,0.9402,14.7500,9.3750
code_debug,4,100224,0.0000,0.5781,0.7779,0.9430,20.5000,21.8750
code_debug,5,100224,0.0000,0.5938,0.7690,0.9296,29.7500,20.6250
code_debug,6,100224,0.0019,1.0938,0.7414,0.9481,20.5000,20.3750
code_debug,7,100224,0.0001,1.1094,0.8072,0.9119,14.2500,18.1250
code_debug,8,100224,0.0000,0.5273,0.7305,0.9404,23.6250,23.8750
code_debug,9,100224,0.0003,0.6523,0.7274,0.9233,22.3750,18.8750
code_debug,10,100224,0.0000,0.6523,0.7154,0.8830,30.6250,24.6250
code_debug,11,100224,0.0000,0.5547,0.6353,0.9376,28.1250,25.2500
code_debug,12,100224,0.0000,0.6055,0.7176,0.8985,17.8750,21.8750
code_debug,13,100224,0.0000,0.5430,0.7782,0.9096,24.8750,19.8750
code_debug,14,100224,0.0000,0.3066,0.7743,0.8832,19.7500,21.2500
code_debug,15,100224,0.0000,0.5195,0.7369,0.8917,31.1250,21.5000
code_debug,16,100224,0.0002,0.4980,0.7341,0.8145,20.6250,18.6250
code_debug,17,100224,0.0000,0.4297,0.7213,0.8584,21.8750,19.5000
code_debug,18,100224,0.0000,0.6289,0.7600,0.8939,19.5000,21.5000
code_debug,19,100224,0.0000,0.4258,0.7598,0.8740,21.1250,22.8750
code_debug,20,100224,0.0000,0.5234,0.6685,0.8802,26.3750,20.5000
code_debug,21,100224,0.0000,0.5312,0.7628,0.8522,22.6250,20.5000
code_debug,22,100224,0.0000,0.4746,0.8013,0.8632,19.2500,19.3750
code_debug,23,100224,0.0000,0.4023,0.8337,0.8722,22.7500,19.7500
code_debug,24,100224,0.0000,0.5586,0.7623,0.9122,21.5000,20.1250
code_debug,25,100224,0.0000,0.6016,0.8334,0.9190,20.2500,19.5000
code_debug,26,100224,0.0000,0.5820,0.8677,0.9000,19.0000,19.5000
code_debug,27,100224,0.0000,0.8242,0.9113,0.8968,17.2500,25.2500
code_debug,0,150400,0.9258,5.3125,0.8842,0.9694,13.4375,17.8750
code_debug,1,150400,0.9102,6.1250,0.8610,0.9501,14.3750,8.5000
code_debug,2,150400,0.0693,2.2344,0.7659,0.9526,11.7500,10.6875
code_debug,3,150400,0.5039,2.4219,0.8301,0.9617,9.6875,9.3750
code_debug,4,150400,0.0000,0.6250,0.7726,0.9455,20.2500,21.7500
code_debug,5,150400,0.0000,0.5078,0.7734,0.9499,29.0000,20.6250
code_debug,6,150400,0.0087,1.1875,0.7422,0.9602,20.5000,20.2500
code_debug,7,150400,0.0023,0.8984,0.8220,0.9263,17.5000,17.8750
code_debug,8,150400,0.0000,0.6211,0.7229,0.9460,23.1250,23.6250
code_debug,9,150400,0.0001,0.9180,0.7578,0.9418,22.5000,18.6250
code_debug,10,150400,0.0000,0.7500,0.7380,0.9047,29.6250,24.5000
code_debug,11,150400,0.0000,0.7148,0.6549,0.9433,22.3750,25.1250
code_debug,12,150400,0.0000,0.6094,0.7441,0.9074,17.6250,21.3750
code_debug,13,150400,0.0000,0.7773,0.8036,0.9306,21.1250,19.2500
code_debug,14,150400,0.0000,0.4395,0.7896,0.8898,20.5000,20.0000
code_debug,15,150400,0.0000,0.5977,0.7288,0.9016,20.2500,20.7500
code_debug,16,150400,0.0002,0.5430,0.7447,0.8389,16.0000,17.1250
code_debug,17,150400,0.0000,0.3516,0.7310,0.8752,21.2500,18.1250
code_debug,18,150400,0.0000,0.6289,0.7958,0.9064,16.5000,20.3750
code_debug,19,150400,0.0001,0.4629,0.7868,0.8759,16.8750,21.0000
code_debug,20,150400,0.0000,0.6367,0.7126,0.8892,18.6250,19.1250
code_debug,21,150400,0.0000,0.4980,0.7899,0.8629,22.0000,19.1250
code_debug,22,150400,0.0000,0.5039,0.8345,0.8943,15.5625,17.8750
code_debug,23,150400,0.0002,0.5391,0.8571,0.8926,22.1250,18.7500
code_debug,24,150400,0.0000,0.5078,0.7553,0.9357,21.6250,19.6250
code_debug,25,150400,0.0002,0.6836,0.8387,0.9441,17.5000,18.6250
code_debug,26,150400,0.0004,0.6328,0.8800,0.9185,16.5000,18.2500
code_debug,27,150400,0.0000,0.7539,0.9171,0.8890,16.1250,26.1250
code_debug,0,8576,0.0035,3.0000,0.7037,0.6713,9.3750,17.3750
code_debug,1,8576,0.1230,4.1250,0.6853,0.6938,15.3125,8.5000
code_debug,2,8576,0.0037,1.5703,0.5859,0.7171,9.1875,10.1875
code_debug,3,8576,0.0001,1.3594,0.6080,0.6728,10.8750,9.0625
code_debug,4,8576,0.0000,0.4160,0.5901,0.6790,12.5000,21.3750
code_debug,5,8576,0.0000,0.5039,0.6097,0.6654,16.7500,19.7500
code_debug,6,8576,0.0005,0.7578,0.5991,0.6297,28.6250,19.7500
code_debug,7,8576,0.0115,0.7812,0.5985,0.6793,16.5000,16.8750
code_debug,8,8576,0.0000,0.4590,0.5513,0.7257,20.7500,22.7500
code_debug,9,8576,0.0000,0.5625,0.5759,0.6444,15.5625,17.0000
code_debug,10,8576,0.0000,0.3281,0.5511,0.6754,24.8750,23.2500
code_debug,11,8576,0.0000,0.5234,0.4512,0.7087,24.7500,23.7500
code_debug,12,8576,0.0000,0.4180,0.5787,0.6649,18.3750,19.8750
code_debug,13,8576,0.0001,0.4492,0.6105,0.6508,17.3750,17.7500
code_debug,14,8576,0.0000,0.3477,0.6046,0.6087,19.2500,19.0000
code_debug,15,8576,0.0000,0.5859,0.6069,0.6584,27.1250,20.0000
code_debug,16,8576,0.0000,0.3398,0.5642,0.5687,14.8125,16.7500
code_debug,17,8576,0.0000,0.3242,0.5720,0.5902,15.7500,17.7500
code_debug,18,8576,0.0002,0.5859,0.5686,0.6712,21.1250,19.8750
code_debug,19,8576,0.0000,0.2490,0.6233,0.5989,111.0000,20.2500
code_debug,20,8576,0.0000,0.2314,0.5128,0.6561,17.1250,18.2500
code_debug,21,8576,0.0000,0.4180,0.6219,0.6164,21.3750,18.6250
code_debug,22,8576,0.0000,0.2090,0.6303,0.5693,16.3750,17.5000
code_debug,23,8576,0.0000,0.4355,0.6599,0.6207,17.6250,18.1250
code_debug,24,8576,0.0000,0.4785,0.5547,0.6675,16.7500,18.8750
code_debug,25,8576,0.0000,0.3770,0.6219,0.6420,17.3750,17.8750
code_debug,26,8576,0.0000,0.3848,0.6576,0.6228,15.7500,17.7500
code_debug,27,8576,0.0000,0.7930,0.6440,0.6174,139.0000,24.1250
code_debug,0,50048,0.0028,4.1562,0.8094,0.9118,148.0000,17.5000
code_debug,1,50048,0.7148,5.5625,0.8080,0.8619,15.3125,8.5625
code_debug,2,50048,0.0082,1.8984,0.7422,0.9094,9.3125,10.5000
code_debug,3,50048,0.3906,2.1406,0.8016,0.9078,9.0625,9.2500
code_debug,4,50048,0.0000,0.3867,0.7193,0.8856,13.4375,21.8750
code_debug,5,50048,0.0000,0.6367,0.7347,0.8891,27.6250,20.3750
code_debug,6,50048,0.0007,1.1250,0.7464,0.9185,30.1250,20.2500
code_debug,7,50048,0.0001,0.8438,0.7439,0.8691,19.8750,17.7500
code_debug,8,50048,0.0000,0.3535,0.6716,0.9298,26.3750,23.7500
code_debug,9,50048,0.0000,0.7656,0.7051,0.9078,20.8750,18.5000
code_debug,10,50048,0.0001,0.6836,0.6886,0.8841,22.7500,24.0000
code_debug,11,50048,0.0000,0.4824,0.5513,0.9013,29.7500,24.5000
code_debug,12,50048,0.0000,0.5586,0.6973,0.8868,19.3750,21.1250
code_debug,13,50048,0.0000,0.5352,0.7204,0.8776,20.8750,18.7500
code_debug,14,50048,0.0000,0.3574,0.7140,0.8300,19.7500,20.1250
code_debug,15,50048,0.0000,0.5781,0.7143,0.8832,27.5000,20.7500
code_debug,16,50048,0.0001,0.5820,0.6908,0.7783,17.2500,17.3750
code_debug,17,50048,0.0000,0.6562,0.6869,0.8335,18.0000,18.3750
code_debug,18,50048,0.0001,0.7930,0.7143,0.8695,19.1250,20.6250
code_debug,19,50048,0.0000,0.4785,0.7567,0.8293,20.0000,21.6250
code_debug,20,50048,0.0000,0.2363,0.6437,0.8483,23.1250,19.6250
code_debug,21,50048,0.0001,0.4941,0.7277,0.8459,21.8750,19.7500
code_debug,22,50048,0.0000,0.2812,0.7578,0.8247,18.1250,18.6250
code_debug,23,50048,0.0000,0.4727,0.7863,0.8584,22.1250,19.3750
code_debug,24,50048,0.0000,0.5430,0.6961,0.8501,23.2500,20.1250
code_debug,25,50048,0.0000,0.6445,0.7712,0.9034,18.7500,19.1250
code_debug,26,50048,0.0000,0.2852,0.8223,0.8887,17.6250,19.1250
code_debug,27,50048,-0.0000,0.5117,0.8571,0.8311,130.0000,24.3750
code_debug,0,100224,0.0135,4.8125,0.8253,0.9601,149.0000,17.6250
code_debug,1,100224,0.8516,6.0625,0.8287,0.9337,15.8125,8.5625
code_debug,2,100224,0.0018,2.2344,0.7665,0.9425,13.5625,10.4375
code_debug,3,100224,0.0000,1.9609,0.8354,0.9389,11.8125,9.3125
code_debug,4,100224,0.0000,0.4414,0.7280,0.9184,26.3750,22.0000
code_debug,5,100224,0.0000,0.9609,0.7676,0.9269,27.1250,20.6250
code_debug,6,100224,0.0000,1.1953,0.7489,0.9531,30.1250,20.3750
code_debug,7,100224,0.0003,1.1250,0.7771,0.9171,17.8750,17.6250
code_debug,8,100224,0.0000,0.7539,0.6844,0.9486,27.6250,23.5000
code_debug,9,100224,0.0001,0.8672,0.7190,0.9247,19.2500,18.2500
code_debug,10,100224,0.0002,0.7070,0.6950,0.9225,22.7500,24.0000
code_debug,11,100224,0.0000,0.5703,0.5812,0.9342,25.3750,24.3750
code_debug,12,100224,0.0000,0.4551,0.7333,0.9209,19.0000,20.6250
code_debug,13,100224,0.0000,0.7461,0.7634,0.9148,20.8750,18.5000
code_debug,14,100224,0.0000,0.3340,0.7405,0.8847,19.2500,19.5000
code_debug,15,100224,0.0000,0.4375,0.7386,0.9150,27.8750,20.6250
code_debug,16,100224,0.0000,0.4316,0.7126,0.8359,16.7500,17.1250
code_debug,17,100224,0.0000,0.5000,0.7012,0.8655,17.0000,18.1250
code_debug,18,100224,0.0009,0.9883,0.7511,0.9168,71.0000,20.2500
code_debug,19,100224,0.0006,0.7539,0.7709,0.8679,14.6250,21.0000
code_debug,20,100224,0.0000,0.4512,0.6574,0.9003,17.7500,19.1250
code_debug,21,100224,0.0029,0.7344,0.7718,0.8988,26.6250,19.2500
code_debug,22,100224,0.0000,0.4766,0.7916,0.8759,19.0000,18.6250
code_debug,23,100224,0.0000,0.4004,0.8002,0.9041,22.0000,19.5000
code_debug,24,100224,0.0000,0.6914,0.7107,0.8830,23.0000,20.1250
code_debug,25,100224,0.0000,0.7695,0.8005,0.9195,18.3750,18.7500
code_debug,26,100224,0.0000,0.4570,0.8636,0.9231,22.7500,18.7500
code_debug,27,100224,0.0000,0.9336,0.8781,0.9171,129.0000,23.7500
code_debug,0,8576,0.0000,3.3281,0.7065,0.6280,152.0000,17.8750
code_debug,1,8576,0.0583,4.3125,0.7098,0.7103,9.2500,8.5625
code_debug,2,8576,0.0128,2.0312,0.6127,0.6949,13.3750,10.3750
code_debug,3,8576,0.0007,1.9219,0.6272,0.7109,10.0625,9.4375
code_debug,4,8576,0.0001,0.6914,0.5670,0.6432,26.7500,21.6250
code_debug,5,8576,0.0000,0.6133,0.5296,0.6749,17.2500,20.0000
code_debug,6,8576,0.0000,0.9531,0.5218,0.6198,29.6250,19.7500
code_debug,7,8576,0.0008,1.3203,0.6164,0.6786,19.1250,16.8750
code_debug,8,8576,0.0000,0.5938,0.5628,0.7134,23.0000,22.3750
code_debug,9,8576,0.0004,0.6250,0.5539,0.6403,16.6250,16.3750
code_debug,10,8576,0.0000,0.4043,0.5332,0.6834,29.2500,22.7500
code_debug,11,8576,0.0000,0.5508,0.4473,0.6968,28.7500,23.3750
